shortcode,post_date,post_url,display_url,like_and_view_counts_disabled,likes,is_paid_partnership,location,city,exact_city_match,lattitude,longitude,geo_city,geo_state,geo_country,is_video,is_verified,is_private,img_path,img_lables,img_lable_scores
CX5h29LqkKb,12/25/2021,https://www.instagram.com/p/CX5h29LqkKb/,https://instagram.fdel1-3.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/269894266_941852053412249_4024217200242621041_n.jpg?_nc_ht=instagram.fdel1-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=tkHJxV5oSrgAX9kAs0x&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_EMX3AlXYEOhdexOBNenaJ5jc1A7nxcy7ZrhIQpH2liw&oe=61CEA31B&_nc_sid=83d603,False,5,False,Lecce - Salento,"Lecce, Italy",False,40.357037,18.171848,Lecce,APULIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5h29LqkKb.jpg,christmas-tree christmas-ornament tree plant holiday-ornament rectangle ornament christmas-decoration evergreen greeting,"[['Christmas-tree', 0.9729311466217041], ['Christmas-ornament', 0.9108865261077881], ['Tree', 0.8814247250556946], ['Plant', 0.8710435032844543], ['Holiday-ornament', 0.8662825226783752], ['Rectangle', 0.8581082820892334], ['Ornament', 0.83475261926651], ['Christmas-decoration', 0.8341556787490845], ['Evergreen', 0.8280352354049683], ['Greeting', 0.8180013298988342]]"
CX5gnPdo51K,12/25/2021,https://www.instagram.com/p/CX5gnPdo51K/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/269888952_226529766192148_2768971332673381565_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kKMhyCb7OQgAX-nlYAe&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_cvI0etHLcvM7EmXFIKW_y0YyPZXJplIE-XXN0KJrZLg&oe=61CE50D7&_nc_sid=83d603,False,1,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5gnPdo51K.jpg,greeting christmas-ornament petal plant flower font twig holiday-ornament ornament christmas-decoration,"[['Greeting', 0.9589958786964417], ['Christmas-ornament', 0.922443151473999], ['Petal', 0.8651382923126221], ['Plant', 0.8564245104789734], ['Flower', 0.8437075018882751], ['Font', 0.8301774263381958], ['Twig', 0.8250942230224609], ['Holiday-ornament', 0.80970698595047], ['Ornament', 0.8073235154151917], ['Christmas-decoration', 0.8045817017555237]]"
CX5g3ACqXIy,12/25/2021,https://www.instagram.com/p/CX5g3ACqXIy/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/269819676_289750573110596_2354463998391499680_n.webp.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=jnWvBR56ULMAX_aCscp&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8xqYReX1aaIsGgiSvVIe1pH0HPDn91N6FDXsA1MJVeFg&oe=61CCCA46&_nc_sid=83d603,False,5,False,"Cinque Terre, Italy",Manarola,False,47.199444,6.1593,Mamirolle,FRANCHE-COMTÉ,FR,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5g3ACqXIy.jpg,watercraft boat automotive-tire motor-vehicle plant landscape recreation wood grass art,"[['Watercraft', 0.9351853132247925], ['Boat', 0.8905508518218994], ['Automotive-tire', 0.8505168557167053], ['Motor-vehicle', 0.8376645445823669], ['Plant', 0.8370111584663391], ['Landscape', 0.7658662796020508], ['Recreation', 0.7370722889900208], ['Wood', 0.7301900386810303], ['Grass', 0.728239119052887], ['Art', 0.7138063907623291]]"
CX5futts0G1,12/25/2021,https://www.instagram.com/p/CX5futts0G1/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/270079449_3001417356840573_8905218678886783836_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=znRkLeXrh9oAX-qe4o5&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9m5v3sBI82TZHSvEBKwQ8QCqX2GUlgaJkIsqky_VA-6Q&oe=61CE1426&_nc_sid=83d603,False,3,False,Isola Bella - Lago Maggiore,Stresa,False,45.883728,8.539027,Stresa,PIEMONT,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5futts0G1.jpg,cloud sky plant daytime botany natural-landscape vegetation tree woody-plant leisure,"[['Cloud', 0.9722896814346313], ['Sky', 0.9663744568824768], ['Plant', 0.9622135758399963], ['Daytime', 0.9456458687782288], ['Botany', 0.8862818479537964], ['Natural-landscape', 0.8774946928024292], ['Vegetation', 0.8614722490310669], ['Tree', 0.8223504424095154], ['Woody-plant', 0.8038968443870544], ['Leisure', 0.8025040626525879]]"
CX5fndROfZf,12/25/2021,https://www.instagram.com/p/CX5fndROfZf/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/270130423_609910130098485_4668474381711770549_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=sbtOFpw7cO0AX_dV2uS&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8eeCNfNK2lVoyPq5K_Tz5JTdFY6x3Yye2Kg-EMIRExig&oe=61CDF170&_nc_sid=83d603,False,145,False,Camogli,Camogli,True,44.349247,9.158863,Camogli,LIGURIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5fndROfZf.jpg,sky flower building petal azure plant travel event flowering-plant landscape,"[['Sky', 0.9583415389060974], ['Flower', 0.9506644606590271], ['Building', 0.9221052527427673], ['Petal', 0.9031127095222473], ['Azure', 0.8974673748016357], ['Plant', 0.862613320350647], ['Travel', 0.7335312962532043], ['Event', 0.7147366404533386], ['Flowering-plant', 0.7113455533981323], ['Landscape', 0.7106996774673462]]"
CX5fn7stnEM,12/25/2021,https://www.instagram.com/p/CX5fn7stnEM/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/269900702_206678955004392_7744149539971081530_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=G29c5ufWAXwAX84-mKT&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_sRc9sn06JbZx12QzrWcao5zwO1ICaoBxsVzTneMQZrw&oe=61CD0384&_nc_sid=83d603,False,418,False,"Puglia, Italy",,False,40.984266,16.621036,,APULIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5fn7stnEM.jpg,plant property building sky window flowerpot architecture neighbourhood red door,"[['Plant', 0.9560993909835815], ['Property', 0.9420844912528992], ['Building', 0.9274327754974365], ['Sky', 0.9106383919715881], ['Window', 0.9088274836540222], ['Flowerpot', 0.9062348008155823], ['Architecture', 0.8544794917106628], ['Neighbourhood', 0.8231016397476196], ['Red', 0.8024787902832031], ['Door', 0.7969915270805359]]"
CX5fg7DsqyW,12/25/2021,https://www.instagram.com/p/CX5fg7DsqyW/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/270113569_626606678653186_1699448473858495345_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=NuvWiRGjiWkAX_qRd9v&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-wvX6z31Bl-3xT8hWdxMUV87wU3twLcnVjdZorwPU4JQ&oe=61CE3F54&_nc_sid=83d603,False,2,False,Bologna Centro Storico,"Bologna, Italy",False,44.493671,11.343035,Bologna,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5fg7DsqyW.jpg,christmas-tree photograph plant tree christmas-ornament public-space ornament street-fashion christmas-decoration hat,"[['Christmas-tree', 0.9684723019599915], ['Photograph', 0.9421676397323608], ['Plant', 0.8932011127471924], ['Tree', 0.8579230904579163], ['Christmas-ornament', 0.8331905603408813], ['Public-space', 0.8080026507377625], ['Ornament', 0.7765679359436035], ['Street-fashion', 0.7680507898330688], ['Christmas-decoration', 0.7589572072029114], ['Hat', 0.7379187345504761]]"
CX5fM3iMVuo,12/25/2021,https://www.instagram.com/p/CX5fM3iMVuo/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269896580_933955583910993_6880804496942542522_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=aC68_x0WcYAAX8tfhb7&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_q3Dyjm8J0Td1qElbpIDPuGXj9fpBmcRK15il6J--J_g&oe=61CD8998&_nc_sid=83d603,False,1,False,"Bologna, Italy","Bologna, Italy",False,44.493671,11.343035,Bologna,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5fM3iMVuo.jpg,christmas-tree christmas-ornament light plant building larch holiday-ornament christmas-decoration biome twig,"[['Christmas-tree', 0.9756258130073547], ['Christmas-ornament', 0.9412750601768494], ['Light', 0.9109882116317749], ['Plant', 0.9044203758239746], ['Building', 0.9041250348091125], ['Larch', 0.8697298765182495], ['Holiday-ornament', 0.8523630499839783], ['Christmas-decoration', 0.8363730311393738], ['Biome', 0.8341674208641052], ['Twig', 0.8300357460975647]]"
CX5fBEhMrRU,12/25/2021,https://www.instagram.com/p/CX5fBEhMrRU/,https://instagram.fdel1-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269841058_963173214592529_9034290598223606083_n.jpg?_nc_ht=instagram.fdel1-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=xVTz5FcToJYAX82Pgqb&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8FYhcCZNjjzX4vAPDnUWMW8LwQInpTEix5bcYFnvWN2w&oe=61CDE50C&_nc_sid=83d603,False,5,False,Isola Bella - Lago Maggiore,Stresa,False,45.883728,8.539027,Stresa,PIEMONT,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5fBEhMrRU.jpg,flower plant sky cloud blue property flowerpot window building azure,"[['Flower', 0.9794114828109741], ['Plant', 0.9722902774810791], ['Sky', 0.9715738296508789], ['Cloud', 0.9638143181800842], ['Blue', 0.9519689679145813], ['Property', 0.9429355263710022], ['Flowerpot', 0.928572416305542], ['Window', 0.9158296585083008], ['Building', 0.8963885307312012], ['Azure', 0.8945499658584595]]"
CX5f7-NsHYB,12/25/2021,https://www.instagram.com/p/CX5f7-NsHYB/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269828964_493529222069553_2774043336101028325_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=yZu-WPQw18sAX_t3zmJ&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9tBuOM4ShdpNu7nLS2LaWUSDdofbJvd_Caf7ezdXIP_g&oe=61CE17B3&_nc_sid=83d603,False,8,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5f7-NsHYB.jpg,cloud sky water plant daytime water-resources azure nature green tree,"[['Cloud', 0.979022204875946], ['Sky', 0.9731512665748596], ['Water', 0.9716983437538147], ['Plant', 0.9521616697311401], ['Daytime', 0.9467619061470032], ['Water-resources', 0.9443484544754028], ['Azure', 0.9016513824462891], ['Nature', 0.9003248810768127], ['Green', 0.8971091508865356], ['Tree', 0.8676740527153015]]"
CX5epqBMhvf,12/25/2021,https://www.instagram.com/p/CX5epqBMhvf/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269993155_951116712472344_7655926057170094901_n.webp.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=XbcS_epmG9oAX_SIv94&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8hhsfVnPbYgWTqJlp5Y-pdqrc3EfQAnyIICIuuid0f6Q&oe=61CD5235&_nc_sid=83d603,False,9,False,"Split, Croatia","Split, Croatia",False,43.511556,16.43968,Split,,HR,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5epqBMhvf.jpg,christmas-tree white human-body sleeve lighting christmas-ornament waist red thigh happy,"[['Christmas-tree', 0.9716674089431763], ['White', 0.9218648076057434], ['Human-body', 0.8844294548034668], ['Sleeve', 0.8724265098571777], ['Lighting', 0.8639160990715027], ['Christmas-ornament', 0.8539257049560547], ['Waist', 0.8456977009773254], ['Red', 0.8180387020111084], ['Thigh', 0.813168466091156], ['Happy', 0.8003758788108826]]"
CX5dVA-vDyz,12/25/2021,https://www.instagram.com/p/CX5dVA-vDyz/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/269881005_620883832293022_7194261613215324849_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=3jl1NMIGglcAX9IqPDB&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_72gckyGT84UL3vG2e5i1xIh4S9i3Y7vgIcEDStN-VBA&oe=61CCF3E5&_nc_sid=83d603,False,52,False,"Venice, Italy","Venice, Italy",True,45.437191,12.33459,Venice,VENETO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5dVA-vDyz.jpg,water cloud boat sky daytime building watercraft blue azure lake,"[['Water', 0.9801645278930664], ['Cloud', 0.9741360545158386], ['Boat', 0.9650223255157471], ['Sky', 0.9621714949607849], ['Daytime', 0.9471959471702576], ['Building', 0.9416572451591492], ['Watercraft', 0.9264946579933167], ['Blue', 0.9009474515914917], ['Azure', 0.9008960723876953], ['Lake', 0.8444384932518005]]"
CX5dEz_oo7S,12/25/2021,https://www.instagram.com/p/CX5dEz_oo7S/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/270025564_1552727085101128_8890300667059701387_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ksMVRWzAAZsAX8rdynD&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_g_6rxyr0T-CrzaHZyY1vkfKmm30n4BFlS_aVtE0Fnkw&oe=61CDB7A0&_nc_sid=83d603,False,2,False,Italy,,False,43.524673,12.1605,,,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5dEz_oo7S.jpg,clothing hand outerwear flash-photography beard neck sleeve eyelash gesture dress-shirt,"[['Clothing', 0.9867615103721619], ['Hand', 0.9576001763343811], ['Outerwear', 0.952146589756012], ['Flash-photography', 0.8853920698165894], ['Beard', 0.8843520879745483], ['Neck', 0.8797948956489563], ['Sleeve', 0.8724504709243774], ['Eyelash', 0.8560957908630371], ['Gesture', 0.852604866027832], ['Dress-shirt', 0.8487893342971802]]"
CX5d0c6s7Te,12/25/2021,https://www.instagram.com/p/CX5d0c6s7Te/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/269959101_1540956169622362_738636044703000859_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZZZt3rrGOv4AX-wVmiM&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-EbXRUMB8iZYrMVUQ-RPeca0J4USSxJVwWahgNlIcBCQ&oe=61CD692D&_nc_sid=83d603,False,40,False,Piazza Duomo Udine,"Udine, Italy",False,46.064698,13.235749,Udine,FRIULI-VENEZIA GIULIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5d0c6s7Te.jpg,christmas-tree plant christmas-ornament window lighting holiday-ornament evergreen ornament christmas-decoration woody-plant,"[['Christmas-tree', 0.9790677428245544], ['Plant', 0.9464841485023499], ['Christmas-ornament', 0.9206344485282898], ['Window', 0.8684547543525696], ['Lighting', 0.8648290634155273], ['Holiday-ornament', 0.8598591685295105], ['Evergreen', 0.8267599940299988], ['Ornament', 0.8207926154136658], ['Christmas-decoration', 0.816739022731781], ['Woody-plant', 0.8146405816078186]]"
CX5cl_jrr5u,12/25/2021,https://www.instagram.com/p/CX5cl_jrr5u/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/269901857_651165119219616_6296710749208182909_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=GCjJkzAm0a8AX_UvxrS&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8ztsqVKAmIoSaM5eQ_mBCruwt7vVRZ_czRxbxArVijGw&oe=61CEB429&_nc_sid=83d603,False,5,False,Saporito Ristorante Pizzeria,"Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5cl_jrr5u.jpg,poster font pink red happy event advertising holiday photo-caption magenta,"[['Poster', 0.8347135186195374], ['Font', 0.8343638777732849], ['Pink', 0.828309953212738], ['Red', 0.8207914233207703], ['Happy', 0.7368711829185486], ['Event', 0.7220319509506226], ['Advertising', 0.7175648808479309], ['Holiday', 0.6905637383460999], ['Photo-caption', 0.660092294216156], ['Magenta', 0.6503997445106506]]"
CX5b91xsNyE,12/25/2021,https://www.instagram.com/p/CX5b91xsNyE/,https://instagram.fdel1-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269877964_687817828869398_8936250905728469378_n.webp.jpg?_nc_ht=instagram.fdel1-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=SYr8YkRhjicAX9laPD_&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT87K7ABbHwff17qgDS-DeNsFZza2JjiGBzQ7dVEvvujkw&oe=61CE60B0&_nc_sid=83d603,False,145,False,"Tuscany, Italy",San Gimignano,False,43.46759,11.043277,San Gimignano,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5b91xsNyE.jpg,sky building light window neighbourhood architecture city landmark morning metropolis,"[['Sky', 0.9419106245040894], ['Building', 0.9379900693893433], ['Light', 0.9107674956321716], ['Window', 0.8969225883483887], ['Neighbourhood', 0.8633449673652649], ['Architecture', 0.8608081340789795], ['City', 0.8121230602264404], ['Landmark', 0.7957119345664978], ['Morning', 0.7909755110740662], ['Metropolis', 0.7901892066001892]]"
CX5b3vRtcRl,12/25/2021,https://www.instagram.com/p/CX5b3vRtcRl/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/269898711_669943620681607_8100620064983108052_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=107&_nc_ohc=2WRy1SLoJzwAX-iwv-l&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-ImpPGE6MGAmUzIuvNUfaPex1jelPHUrkyXOexn0-teg&oe=61CD5B06&_nc_sid=83d603,False,55,False,Terre di Castelli,Vignola,False,46.044455,11.277692,Vignola-Falesina,TRENTINO-ALTO ADIGE/SÜDTIROL,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5b3vRtcRl.jpg,christmas-tree sky building plant light electricity architecture lighting tree christmas-decoration,"[['Christmas-tree', 0.9691042304039001], ['Sky', 0.9442514181137085], ['Building', 0.9385786652565002], ['Plant', 0.9358434081077576], ['Light', 0.9116393327713013], ['Electricity', 0.8804461359977722], ['Architecture', 0.869804322719574], ['Lighting', 0.8663686513900757], ['Tree', 0.8625348806381226], ['Christmas-decoration', 0.8449646830558777]]"
CX5Z481MWdN,12/25/2021,https://www.instagram.com/p/CX5Z481MWdN/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/269881262_421368976389540_1706107641241182986_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=KH9KO2nehZQAX8f7anN&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_m5PKP5dGDw8LnygiK98LGqd3erGcQkmCuloqhrZleQQ&oe=61CEBC68&_nc_sid=83d603,True,-1,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5Z481MWdN.jpg,glasses product sleeve rectangle eyewear grey wood collar sunglasses material-property,"[['Glasses', 0.9782388210296631], ['Product', 0.9074059128761292], ['Sleeve', 0.8724498748779297], ['Rectangle', 0.8710669279098511], ['Eyewear', 0.8574835062026978], ['Grey', 0.8446006178855896], ['Wood', 0.8349242210388184], ['Collar', 0.8220349550247192], ['Sunglasses', 0.8136057257652283], ['Material-property', 0.8016165494918823]]"
CX5XCD9s4Ic,12/25/2021,https://www.instagram.com/p/CX5XCD9s4Ic/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/269901731_455334166257670_1508557352093778224_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=xgn04bLP8RsAX8d9vFS&tn=ywAaGR4lhm8erpqY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-W9wjbjOr3beoZmQOp72e8MWOkXKw1RhD3EMLbn7sXQg&oe=61CE5701&_nc_sid=83d603,False,41,False,Spilamberto,Spilamberto,True,44.533413,11.024083,Spilamberto,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX5XCD9s4Ic.jpg,building window light electricity lighting architecture street-light sky facade tree,"[['Building', 0.951524019241333], ['Window', 0.934668242931366], ['Light', 0.9139728546142578], ['Electricity', 0.8819745182991028], ['Lighting', 0.8803350925445557], ['Architecture', 0.8547103404998779], ['Street-light', 0.8311769366264343], ['Sky', 0.8015210628509521], ['Facade', 0.8012534379959106], ['Tree', 0.7972463965415955]]"
CX4njbfIVTD,12/25/2021,https://www.instagram.com/p/CX4njbfIVTD/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/269840014_414115196997153_3136055560510067076_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=GWIQ9ozFr1IAX-XQsYX&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT--Cq3mYoLyn9E9Dmx8FCr5vNddP1XANSluX0qMeIV8IQ&oe=61CD7468&_nc_sid=83d603,False,27,True,"Turin, Italy","Turin, Italy",True,45.07092,7.685972,Turin,PIEMONT,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX4njbfIVTD.jpg,drinkware entertainment drink font gas event art darkness performing-arts barware,"[['Drinkware', 0.9279449582099915], ['Entertainment', 0.7968136072158813], ['Drink', 0.7930415272712708], ['Font', 0.782010018825531], ['Gas', 0.7808281183242798], ['Event', 0.7417794466018677], ['Art', 0.7238994836807251], ['Darkness', 0.6963905692100525], ['Performing-arts', 0.663896918296814], ['Barware', 0.6563069820404053]]"
CX4ANIKLT6z,2021-12-24,https://www.instagram.com/p/CX4ANIKLT6z/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269831044_438100171374414_2423821275374278473_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=106&_nc_ohc=3R5_4l2E1PkAX_L5bab&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8Xik8Ix5QHwTMVDVnAizyg7VqmUdyf3fAznAHJZ1okHQ&oe=61D10EE5&_nc_sid=83d603,False,275,False,"Florence, Italy","Florence, Italy",True,43.769871,11.255576,Florence,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX4ANIKLT6z.jpg,christmas-tree building street-light sky light plant lighting electricity architecture public-space,"[['Christmas-tree', 0.972999632358551], ['Building', 0.9557104706764221], ['Street-light', 0.9246429204940796], ['Sky', 0.9210962057113647], ['Light', 0.9115578532218933], ['Plant', 0.8981332182884216], ['Lighting', 0.8690681457519531], ['Electricity', 0.8672596216201782], ['Architecture', 0.8655577898025513], ['Public-space', 0.8223679661750793]]"
CX3mthYPV7E,2021-12-24,https://www.instagram.com/p/CX3mthYPV7E/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/269947925_627346708511397_6266003505544772013_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=uO6O_vJbvfMAX_iHYwb&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8gp2xuX_YoomwrZUVy12eWNn1XI1mEsr9ajt1OLBQ_eA&oe=61D10E57&_nc_sid=83d603,False,139,False,"Venice, Italy","Venice, Italy",True,45.437191,12.33459,Venice,VENETO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX3mthYPV7E.jpg,water cloud sky street-light azure line wall building door facade,"[['Water', 0.9617559313774109], ['Cloud', 0.9253163933753967], ['Sky', 0.9192743897438049], ['Street-light', 0.9086123108863831], ['Azure', 0.900610089302063], ['Line', 0.8214268088340759], ['Wall', 0.8169748187065125], ['Building', 0.8118768930435181], ['Door', 0.7958940267562866], ['Facade', 0.7925599813461304]]"
CX3gCm8oN4V,12/24/2021,https://www.instagram.com/p/CX3gCm8oN4V/,https://instagram.fdel1-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/270070929_3141434222808374_3252475537684531229_n.jpg?_nc_ht=instagram.fdel1-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=-MATujCbd1YAX_9GsBi&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8hp5Qa7uCvvvy6b3BADAr7m0uBky5IXBCveq_dlpLheg&oe=61CD7D59&_nc_sid=83d603,False,162,False,Nova Siri,Nova Siri,True,40.148212,16.538889,Nova Siri,BASILICATA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX3gCm8oN4V.jpg,plant coat people-in-nature street-fashion sleeve standing tree waist knee grass,"[['Plant', 0.9280828237533569], ['Coat', 0.9036663770675659], ['People-in-nature', 0.8928560614585876], ['Street-fashion', 0.8779922127723694], ['Sleeve', 0.8724501729011536], ['Standing', 0.8642165660858154], ['Tree', 0.8499985933303833], ['Waist', 0.8451592922210693], ['Knee', 0.8108900785446167], ['Grass', 0.8075073957443237]]"
CX1qdlCroi8,2021-12-24,https://www.instagram.com/p/CX1qdlCroi8/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269794591_1965723916964354_5327737995765291595_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=C8cp1PtM5AMAX9hkCjG&tn=5SGrGGbEjo26VFWK&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-tGZefh1fjlU4uvX3mgrYbO3GUh9wnzK0yPr-bR6CcDQ&oe=61CF360E&_nc_sid=83d603,False,185,False,Tuscany,,False,43.458654,11.13892,,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX1qdlCroi8.jpg,green blue orange storage-basket window building basket hat door wicker,"[['Green', 0.9142225980758667], ['Blue', 0.8923109173774719], ['Orange', 0.8698626160621643], ['Storage-basket', 0.8311678767204285], ['Window', 0.821490466594696], ['Building', 0.8155720233917236], ['Basket', 0.8016632795333862], ['Hat', 0.7881426811218262], ['Door', 0.781123161315918], ['Wicker', 0.6453920602798462]]"
