shortcode,post_date,post_url,display_url,like_and_view_counts_disabled,likes,is_paid_partnership,location,city,exact_city_match,lattitude,longitude,geo_city,geo_state,geo_country,is_video,is_verified,is_private,img_path,img_lables,img_lable_scores,sunset,places,art,beach,snow,mountain,shopping,food,history,fun,transport,water,chirstmas,happy,extra15
CX0243RIZZS,2021-12-23,https://www.instagram.com/p/CX0243RIZZS/,https://instagram.fdel1-3.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/269897548_206580468340331_4766050544227182211_n.jpg?_nc_ht=instagram.fdel1-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=U10mqhlRTnwAX_Wx3cb&tn=fHbIkurkKSAuNR_p&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8EzbJI4InXWa1DZcaqB3pd6iv4Hu2-poNmPEpFperLnQ&oe=61CC0C5A&_nc_sid=83d603,False,8,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\ancientrome\Images\CX0243RIZZS.jpg,green organism font rectangle terrestrial-plant happy poster event vegetable sharing,"[['Green', 0.9041916131973267], ['Organism', 0.8523535132408142], ['Font', 0.8463568091392517], ['Rectangle', 0.8239852786064148], ['Terrestrial-plant', 0.7594453692436218], ['Happy', 0.7228327393531799], ['Poster', 0.6657983064651489], ['Event', 0.660345196723938], ['Vegetable', 0.6137446165084839], ['Sharing', 0.5560610294342041]]",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CX021_ngVxW,2021-12-23,https://www.instagram.com/p/CX021_ngVxW/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269873251_142589094794261_3679522862060832521_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gxL-7kB02ncAX_2evDt&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_69188w2j8j8pcGew5_94i74iT6-3C-CJb1N2dshG-jQ&oe=61CBF95E&_nc_sid=83d603,False,83,False,Ancient Greece,"Athens, Greece",False,37.984149,23.727984,Athens,,GR,False,False,False,C:\Docs\kitts\data\dump\ancientrome\Images\CX021_ngVxW.jpg,sleeve textile t-shirt gesture font sportswear publication linens wrist nail,"[['Sleeve', 0.8724504709243774], ['Textile', 0.8710974454879761], ['T-shirt', 0.8568025231361389], ['Gesture', 0.852604866027832], ['Font', 0.8308442831039429], ['Sportswear', 0.7442021369934082], ['Publication', 0.7346651554107666], ['Linens', 0.6804783344268799], ['Wrist', 0.6737241148948669], ['Nail', 0.6410598158836365]]",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CX00vZrMXDF,2021-12-23,https://www.instagram.com/p/CX00vZrMXDF/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/269898245_320843736576664_3751627714073469998_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=KDt5077DCWoAX-177ny&tn=fHbIkurkKSAuNR_p&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8XgV9DOjnMHYDKTuiF_YljALjqKaUWizWpTPPz_7DfUA&oe=61CBF66F&_nc_sid=83d603,False,6,False,"Roma, Colosseo","Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\ancientrome\Images\CX00vZrMXDF.jpg,sky building symmetry facade column wonders-of-the-world arcade city brick medieval-architecture,"[['Sky', 0.903845489025116], ['Building', 0.853242814540863], ['Symmetry', 0.7829591035842896], ['Facade', 0.7827891707420349], ['Column', 0.7704257965087891], ['Wonders-of-the-world', 0.7585414052009583], ['Arcade', 0.7554179430007935], ['City', 0.7447214722633362], ['Brick', 0.7342255115509033], ['Medieval-architecture', 0.7230250835418701]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CX00N5xM5Id,2021-12-23,https://www.instagram.com/p/CX00N5xM5Id/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/269805648_930846070951396_168000326813920155_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=3fSCmjNPRZ8AX-gloDt&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8WwK1PtLBlLR7H3bvW-dzBly9pSUsLXNy5_Jvpdj30Jw&oe=61CB6C53&_nc_sid=83d603,False,23,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\ancientrome\Images\CX00N5xM5Id.jpg,musical-instrument art toy painting artist poster rectangle fictional-character visual-arts entertainment,"[['Musical-instrument', 0.9394157528877258], ['Art', 0.8462098240852356], ['Toy', 0.8100359439849854], ['Painting', 0.7621279358863831], ['Artist', 0.7601994276046753], ['Poster', 0.7535468339920044], ['Rectangle', 0.7387665510177612], ['Fictional-character', 0.7032987475395203], ['Visual-arts', 0.6992924213409424], ['Entertainment', 0.6908586025238037]]",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CX0-npyIop9,2021-12-23,https://www.instagram.com/p/CX0-npyIop9/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269826035_290062869708554_2089404614374298629_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=7mvyNqvFCXwAX8wpe9o&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_5Ikqedd9ZWvEOTFYGeLBYkkXhgDsJg9KI105FED2Ekg&oe=61CC748C&_nc_sid=83d603,True,-1,False,Piazza Venezia,"Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italylovers\Images\CX0-npyIop9.jpg,christmas-tree building plant window light water world sky lighting tree,"[['Christmas-tree', 0.966667115688324], ['Building', 0.9627372622489929], ['Plant', 0.9560520052909851], ['Window', 0.9181212186813354], ['Light', 0.9122403264045715], ['Water', 0.9111621975898743], ['World', 0.9007881879806519], ['Sky', 0.898530900478363], ['Lighting', 0.865646243095398], ['Tree', 0.8035931587219238]]",False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
CX0-1b4q06U,2021-12-23,https://www.instagram.com/p/CX0-1b4q06U/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269786283_256522916549816_5206201236405527291_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=FyPleIwpnf8AX-g-mHi&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-b1QjCgchjcdLEzN1Ijtj8C00zjGE_QBjwX3EsFwpunw&oe=61CADF64&_nc_sid=83d603,False,14,False,"Venice, Italy","Venice, Italy",True,45.437191,12.33459,Venice,VENETO,IT,False,False,False,C:\Docs\kitts\data\dump\italylovers\Images\CX0-1b4q06U.jpg,water boat daytime window building watercraft plant sky vehicle mode-of-transport,"[['Water', 0.9783816933631897], ['Boat', 0.9742703437805176], ['Daytime', 0.944857656955719], ['Window', 0.9409330487251282], ['Building', 0.9373965859413147], ['Watercraft', 0.9335368871688843], ['Plant', 0.9181801676750183], ['Sky', 0.9176795482635498], ['Vehicle', 0.9110643863677979], ['Mode-of-transport', 0.8450818657875061]]",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
CX-GEivjsVH,2021-12-27,https://www.instagram.com/p/CX-GEivjsVH/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/269931591_490979835725379_1271852512017482702_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=huJmZwklA4oAX9JEugi&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_sT7u3eUmWa31TfrFaKTitedPyiV_WqA_J_2POGN04eg&oe=61D0D641&_nc_sid=83d603,False,6,False,"Tuscany, Italy",San Gimignano,False,43.46759,11.043277,San Gimignano,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX-GEivjsVH.jpg,cloud sky building window tower clock house facade city landmark,"[['Cloud', 0.9814716577529907], ['Sky', 0.9659390449523926], ['Building', 0.949205756187439], ['Window', 0.9328020811080933], ['Tower', 0.8723955154418945], ['Clock', 0.8248704075813293], ['House', 0.8150408864021301], ['Facade', 0.7885659337043762], ['City', 0.7764106392860413], ['Landmark', 0.7719298601150513]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CX-DlCgPKhi,2021-12-27,https://www.instagram.com/p/CX-DlCgPKhi/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269948358_1231761213901164_2622175214719464399_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=rtyS_sU0pdUAX-ww6MT&tn=5SGrGGbEjo26VFWK&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-FMtUgMjsWRK9mTv3DXoMQNHDn1YmHj5GRMBk4Wi6Vsg&oe=61CFAB39&_nc_sid=83d603,False,8,False,Dolomites Italy,Auronzo di Cadore,False,46.551169,12.443206,Auronzo Di Cadore,VENETO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX-DlCgPKhi.jpg,sky mountain plant cloud natural-landscape tree wood larch highland people-in-nature,"[['Sky', 0.9675309062004089], ['Mountain', 0.9637091755867004], ['Plant', 0.9577426910400391], ['Cloud', 0.9435322284698486], ['Natural-landscape', 0.890105128288269], ['Tree', 0.8758053779602051], ['Wood', 0.868389368057251], ['Larch', 0.8623403906822205], ['Highland', 0.8424968719482422], ['People-in-nature', 0.7758464217185974]]",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CX-CX6RqWuH,2021-12-27,https://www.instagram.com/p/CX-CX6RqWuH/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/269991950_1016635085561743_3063026670942408610_n.webp.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=iuAOvh61nJkAX9WvOmd&tn=5SGrGGbEjo26VFWK&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_gq0rbIaOjv6Vj-Aj37VfqYEhbaby6R-bPy3WoHzUf3A&oe=61D02DA8&_nc_sid=83d603,False,2,False,dummy,dummy,,36.02543,-89.5466,Finley,TN,US,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX-CX6RqWuH.jpg,water water-resources world light natural-landscape travel coastal-and-oceanic-landforms watercourse terrain landscape,"[['Water', 0.9704776406288147], ['Water-resources', 0.9545642733573914], ['World', 0.9278907775878906], ['Light', 0.9106518626213074], ['Natural-landscape', 0.8943921327590942], ['Travel', 0.8550606966018677], ['Coastal-and-oceanic-landforms', 0.8370766043663025], ['Watercourse', 0.8235774636268616], ['Terrain', 0.8220152258872986], ['Landscape', 0.8095002174377441]]",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CX-BKBWtuPP,2021-12-27,https://www.instagram.com/p/CX-BKBWtuPP/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/270003338_612261939980863_7800160956653515638_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=XwoVxM0B73IAX_gYRnY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-lC6MODcJGar0rFOV7LuoX_zrQF1MwVncVfKU6x-ZidA&oe=61D010AE&_nc_sid=83d603,False,44,False,"Bridgetown, Barbados","Bridgetown, Barbados",True,13.101826,-59.618848,Bridgetown,,BB,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CX-BKBWtuPP.jpg,joint shoe photograph shoulder white fashion luggage-and-bags shorts sleeve eyewear,"[['Joint', 0.9747657775878906], ['Shoe', 0.9501887559890747], ['Photograph', 0.9427651166915894], ['Shoulder', 0.936748206615448], ['White', 0.9218673706054688], ['Fashion', 0.8924371600151062], ['Luggage-and-bags', 0.8862262964248657], ['Shorts', 0.8793615698814392], ['Sleeve', 0.8720530271530151], ['Eyewear', 0.8404348492622375]]",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CWz4JYJoSY8,2021-11-28,https://www.instagram.com/p/CWz4JYJoSY8/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/262090360_655849275423191_3185805923548471998_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=111&_nc_ohc=TufwtmFGpC4AX89Ibcs&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9CdixmJtbiOzwqZO0mN_3wovRnk2wAlLrq4nEd_fZpBw&oe=61D05D2A&_nc_sid=83d603,False,173,False,"Atrani, Amalfi Coast, Italy",Maiori,False,40.648908,14.640141,Maiori,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italyvacation\Images\CWz4JYJoSY8.jpg,water cloud sky building mountain blue azure coastal-and-oceanic-landforms world body-of-water,"[['Water', 0.9791858792304993], ['Cloud', 0.9755940437316895], ['Sky', 0.9726078510284424], ['Building', 0.955710232257843], ['Mountain', 0.9500832557678223], ['Blue', 0.9246469140052795], ['Azure', 0.9000192284584045], ['Coastal-and-oceanic-landforms', 0.8467168211936951], ['World', 0.8440920114517212], ['Body-of-water', 0.8412851095199585]]",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
CWyidZ2IO4w,2021-11-28,https://www.instagram.com/p/CWyidZ2IO4w/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/261920379_620351656050936_1561173661972130627_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=27U23tR1kbgAX_jGZoy&edm=AABBvjUBAAAA&ccb=7-4&oh=d826d722ce62ae6b25c9c32e859cb57a&oe=61B23C3E&_nc_sid=83d603,False,521,False,"Spoleto, Italy","Spoleto, Italy",True,42.735512,12.736336,Spoleto,UMBRIA,IT,False,False,False,C:\Docs\kitts\data\dump\italytrip\Images\CWyidZ2IO4w.jpg,sky cloud blue building facade city window symmetry temple arcade,"[['Sky', 0.9693504571914673], ['Cloud', 0.9688884019851685], ['Blue', 0.8911610841751099], ['Building', 0.8466912508010864], ['Facade', 0.7888743877410889], ['City', 0.7747867703437805], ['Window', 0.7593730092048645], ['Symmetry', 0.7443730235099792], ['Temple', 0.7250823378562927], ['Arcade', 0.721899688243866]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CWxu5FMI1XZ,2021-11-27,https://www.instagram.com/p/CWxu5FMI1XZ/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/261871447_594792465065178_6833328832442696591_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=106&_nc_ohc=XFZIZP0UIg8AX_ZkbDS&edm=AABBvjUBAAAA&ccb=7-4&oh=e4a8c9c21bf6432f101f97610cfb53ef&oe=61B272BB&_nc_sid=83d603,False,889,False,New York City U.S.A.,"Athens, Greece",False,37.984149,23.727984,Athens,,GR,False,False,False,C:\Docs\kitts\data\dump\italiano\Images\CWxu5FMI1XZ.jpg,azure font aqua electric-blue rectangle graphics logo brand parallel illustration,"[['Azure', 0.894684910774231], ['Font', 0.8237566351890564], ['Aqua', 0.8087990880012512], ['Electric-blue', 0.7556071281433105], ['Rectangle', 0.7063751816749573], ['Graphics', 0.6813279986381531], ['Logo', 0.6811636686325073], ['Brand', 0.6804047226905823], ['Parallel', 0.6382906436920166], ['Illustration', 0.6367913484573364]]",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CWxXqWVojhp,2021-11-27,https://www.instagram.com/p/CWxXqWVojhp/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/260536610_505037450536233_5739992162207368940_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=7z1PpfULifAAX8SQlEi&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_xodtU60p0ni_EjwwNuU9Xt48cnI_fwZPpuK6DIc1YUA&oe=61CE04E1&_nc_sid=83d603,False,138,False,Colloseum,"Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\romephotographer\Images\CWxXqWVojhp.jpg,automotive-tire landscape city amphitheatre urban-design circle event automotive-lighting art arena,"[['Automotive-tire', 0.8718453049659729], ['Landscape', 0.7718088626861572], ['City', 0.7704088687896729], ['Amphitheatre', 0.7576311230659485], ['Urban-design', 0.7380812168121338], ['Circle', 0.7345268726348877], ['Event', 0.7156830430030823], ['Automotive-lighting', 0.7036298513412476], ['Art', 0.6595137715339661], ['Arena', 0.6578916311264038]]",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CWxRdsII3rl,2021-11-27,https://www.instagram.com/p/CWxRdsII3rl/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/261018499_920192505271437_533343891395500918_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=hBGU703Znf0AX9nRQyQ&edm=AABBvjUBAAAA&ccb=7-4&oh=67037f7692b0ba58a7032b9d3ab91056&oe=61B263A0&_nc_sid=83d603,True,-1,False,"Venice, Itally","Venice, Italy",False,45.437191,12.33459,Venice,VENETO,IT,False,False,False,C:\Docs\kitts\data\dump\italytrip\Images\CWxRdsII3rl.jpg,cloud sky boat water watercraft blue body-of-water mast dusk sailboat,"[['Cloud', 0.9751758575439453], ['Sky', 0.9746202826499939], ['Boat', 0.9718645811080933], ['Water', 0.9585426449775696], ['Watercraft', 0.9429095983505249], ['Blue', 0.8972274661064148], ['Body-of-water', 0.8864316940307617], ['Mast', 0.8734610080718994], ['Dusk', 0.8369656205177307], ['Sailboat', 0.8253421187400818]]",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CWx8PT4N1JL,2021-11-27,https://www.instagram.com/p/CWx8PT4N1JL/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/260659236_130035292761458_4907929272912541284_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ldmxEfNUzycAX8tGExd&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_4bHFdmuOr7MR4J-_LuzNpXQG9Z6vfa1OjAujQ_fHXSA&oe=61CFE480&_nc_sid=83d603,False,559,False,Fiordo Di Furore,Conca dei Marini,False,40.618907,14.56784,Conca Dei Marini,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italyvacation\Images\CWx8PT4N1JL.jpg,water water-resources world azure body-of-water watercourse plant urban-design natural-landscape landscape,"[['Water', 0.9717573523521423], ['Water-resources', 0.9537721276283264], ['World', 0.9193256497383118], ['Azure', 0.8944089412689209], ['Body-of-water', 0.8491140604019165], ['Watercourse', 0.8461241126060486], ['Plant', 0.8316992521286011], ['Urban-design', 0.8206900358200073], ['Natural-landscape', 0.8160884976387024], ['Landscape', 0.8028854131698608]]",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CWwCNHdNwgk,2021-11-27,https://www.instagram.com/p/CWwCNHdNwgk/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/260883479_665808904410897_1315585435825470324_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=608jumQ_FnUAX8fPJQ3&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9Z9ZoM1P7U2iTzBLi1jzBS0D6SuaCqzjiO31ZRkc1x-w&oe=61CE31DB&_nc_sid=83d603,True,-1,False,Galleria Vittorio Emanuele,"Milan, Italy",False,45.466797,9.190498,Milan,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\milanitaly\Images\CWwCNHdNwgk.jpg,light fixture lighting symmetry glass tints-and-shades dome building beauty ceiling,"[['Light', 0.9115278720855713], ['Fixture', 0.9078298211097717], ['Lighting', 0.8693737387657166], ['Symmetry', 0.7960033416748047], ['Glass', 0.7810098528862], ['Tints-and-shades', 0.7642428874969482], ['Dome', 0.7636891007423401], ['Building', 0.7574313879013062], ['Beauty', 0.7522573471069336], ['Ceiling', 0.7385672330856323]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CWvuV7HovzZ,2021-11-26,https://www.instagram.com/p/CWvuV7HovzZ/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/261562459_3068560866798213_192216733869070521_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=P6Y-YovHOhYAX-1K16e&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-d0OJ3Bn9dsv7oFurgfyO3SCGsCbcWZAu2RwrSEqT4qg&oe=61CA8E6D&_nc_sid=83d603,False,113,False,"Rome, Italy","Rome, Italy",True,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italytourism\Images\CWvuV7HovzZ.jpg,water sky cloud plant water-resources world nature botany tree lake,"[['Water', 0.9801033139228821], ['Sky', 0.970594048500061], ['Cloud', 0.9559665322303772], ['Plant', 0.9486083984375], ['Water-resources', 0.9470901489257812], ['World', 0.9080328345298767], ['Nature', 0.9011801481246948], ['Botany', 0.8829703330993652], ['Tree', 0.8822313547134399], ['Lake', 0.8556272387504578]]",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CWvoo1qJz4H,2021-11-26,https://www.instagram.com/p/CWvoo1qJz4H/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/260607636_1103656783735857_2015462589661122644_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Kyus5kKxhawAX9_WTPu&edm=AABBvjUBAAAA&ccb=7-4&oh=fe350b3a319f27110d51db1b4f989791&oe=61B32AE5&_nc_sid=83d603,False,124,False,"Marta, Italy","Marta, Italy",True,42.533911,11.924912,Marta,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\travelitaly\Images\CWvoo1qJz4H.jpg,fixture rectangle azure wood brickwork brick building-material symmetry facade tints-and-shades,"[['Fixture', 0.9075477123260498], ['Rectangle', 0.9030777215957642], ['Azure', 0.8993569612503052], ['Wood', 0.8855631947517395], ['Brickwork', 0.861860990524292], ['Brick', 0.8236247301101685], ['Building-material', 0.8152757287025452], ['Symmetry', 0.7910462617874146], ['Facade', 0.7843093276023865], ['Tints-and-shades', 0.7740123271942139]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CWvJHbxhD4X,2021-11-26,https://www.instagram.com/p/CWvJHbxhD4X/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/260951193_229241992664371_8035525799961647681_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=107&_nc_ohc=G8DKMsj45F4AX9Ktety&tn=T4O6mkZ7fkZy0s7N&edm=AABBvjUBAAAA&ccb=7-4&oh=3b370e26c400100c7f024e1e7395f2f6&oe=61BAD05F&_nc_sid=83d603,False,602,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italiano\Images\CWvJHbxhD4X.jpg,font aqua parallel electric-blue number screenshot,"[['Font', 0.8146238327026367], ['Aqua', 0.8012367486953735], ['Parallel', 0.6710065007209778], ['Electric-blue', 0.6502378582954407], ['Number', 0.5792570114135742], ['Screenshot', 0.5418870449066162]]",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CWtjDSEoFGQ,2021-11-26,https://www.instagram.com/p/CWtjDSEoFGQ/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/260804988_611719380019390_838514196123771727_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=BHfkPRO643EAX_i3ark&edm=AABBvjUBAAAA&ccb=7-4&oh=d459bde87437fc8a912031f1b4ce8b24&oe=61B304E8&_nc_sid=83d603,False,141,False,Rialto Bridge,"Venice, Italy",False,45.437191,12.33459,Venice,VENETO,IT,False,False,False,C:\Docs\kitts\data\dump\IgersVenezia\Images\CWtjDSEoFGQ.jpg,water boat building watercraft vehicle sky window lake body-of-water cityscape,"[['Water', 0.9820050001144409], ['Boat', 0.9654107093811035], ['Building', 0.9578873515129089], ['Watercraft', 0.9232856631278992], ['Vehicle', 0.9220976829528809], ['Sky', 0.9186947345733643], ['Window', 0.8864251971244812], ['Lake', 0.8425371050834656], ['Body-of-water', 0.8335828185081482], ['Cityscape', 0.8266351222991943]]",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
